Year,indicator,description,hdi group,SDG Push No,JETSDG9,Base
2042,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,54.05,54.78,54.7
2043,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,54.63,55.42,55.33
2044,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,55.21,56.06,55.96
2045,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,55.79,56.71,56.59
2046,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,56.37,57.35,57.23
2047,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,56.95,58,57.87
2048,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,57.53,58.64,58.51
2049,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,58.12,59.31,59.17
2050,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,58.72,59.96,59.82
2051,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,59.3,60.61,60.47
2052,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,59.89,61.26,61.11
2053,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,60.47,61.9,61.74
2054,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,61.05,62.54,62.38
2055,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,61.63,63.18,63.01
2056,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,62.21,63.81,63.64
2057,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,62.79,64.45,64.27
2058,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,63.36,65.09,64.91
2059,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,63.94,65.73,65.54
2060,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,64.51,66.36,66.17
2061,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,65.09,66.99,66.8
2062,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,65.67,67.62,67.43
2063,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,66.24,68.24,68.05
2064,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,66.82,68.86,68.66
2065,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,67.39,69.48,69.27
2066,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,67.95,70.1,69.88
2067,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,68.51,70.71,70.49
2068,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,69.07,71.31,71.08
2069,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,69.61,71.9,71.67
2070,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,70.15,72.49,72.26
2071,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,70.67,73.07,72.83
2072,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,71.18,73.64,73.39
2073,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,71.68,74.19,73.95
2074,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,72.17,74.74,74.49
2075,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,72.65,75.28,75.02
2076,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,73.12,75.8,75.55
2077,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,73.58,76.31,76.06
2078,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,74.03,76.82,76.56
2079,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,74.47,77.31,77.05
2080,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,74.91,77.8,77.54
2081,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,75.33,78.27,78.01
2082,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,75.76,78.74,78.48
2083,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,76.17,79.2,78.94
2084,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,76.58,79.65,79.39
2085,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,76.98,80.1,79.84
2086,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,77.38,80.53,80.27
2087,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,77.77,80.96,80.7
2088,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,78.16,81.38,81.12
2089,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,78.54,81.79,81.54
2090,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,78.92,82.19,81.94
2091,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,79.29,82.59,82.34
2092,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,79.66,82.98,82.73
2093,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,80.02,83.36,83.11
2094,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,80.38,83.74,83.49
2095,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,80.74,84.11,83.86
2096,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,81.09,84.47,84.22
2097,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,81.43,84.82,84.58
2098,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,81.77,85.17,84.93
2099,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,82.1,85.51,85.27
2100,EDSECPER,Secondary education gross completion rate (percent) ,HDI High,82.43,85.84,85.6
2019,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,68.11,68.11,68.11
2020,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,77.85,77.85,77.85
2021,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,73.04,73.04,73.04
2022,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,70.91,70.91,70.91
2023,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,67.94,67.94,67.94
2024,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,64.71,62.51,64.71
2025,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,61.84,57.72,59.71
2026,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,59.77,54.43,55.97
2027,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,58.44,52.13,53.39
2028,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,57.85,50.84,52.14
2029,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,57.5,48.87,50.38
2030,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,56.49,46.27,48.13
2031,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,54.91,43.51,45.6
2032,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,53.29,40.49,42.96
2033,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,51.6,37.62,40.35
2034,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,50.08,35.07,37.95
2035,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,48.87,32.97,35.88
2036,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,47.98,31.18,34.14
2037,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,47.29,30.29,32.61
2038,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,46.67,29.6,31.89
2039,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,46,28.92,31.24
2040,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,45.21,28.08,30.53
2041,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,44.34,27.07,29.66
2042,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,43.41,25.95,28.71
2043,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,42.47,24.82,27.73
2044,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,41.59,23.79,26.81
2045,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,40.8,22.87,25.98
2046,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,39.62,22.07,25.22
2047,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,39.02,21.27,24.5
2048,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,38.35,20.42,23.75
2049,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,37.24,19.51,22.9
2050,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,35.91,18.44,21.78
2051,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,34.6,17.27,20.7
2052,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,33.32,16.02,19.62
2053,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,32.04,14.76,18.41
2054,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,30.55,13.6,17.02
2055,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,28.81,12.56,15.58
2056,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,27.05,11.63,14.22
2057,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,25.42,10.81,13.04
2058,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,24,10.06,12.01
2059,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,22.75,9.38317,11.11
2060,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,21.63,8.7793,10.32
2061,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,20.62,8.22759,9.62165
2062,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,19.69,7.72053,8.99124
2063,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,18.82,7.24694,8.41334
2064,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,18,6.7984,7.87449
2065,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,17.22,6.38566,7.36558
2066,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,16.48,5.98464,6.88556
2067,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,15.78,5.6012,6.43128
2068,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,15.12,5.24108,6.0026
2069,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,14.51,4.91131,5.6124
2070,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,13.93,4.59236,5.24164
2071,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,13.37,4.29187,4.89061
2072,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,12.85,4.0103,4.55462
2073,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,12.36,3.74479,4.24102
2074,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,11.91,3.49912,3.94681
2075,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,11.49,3.26639,3.67587
2076,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,11.08,3.04764,3.41852
2077,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,10.7,2.84149,3.17631
2078,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,10.32,2.6494,2.94739
2079,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,9.94186,2.46762,2.73099
2080,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,9.57505,2.29421,2.53273
2081,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,9.21146,2.13067,2.34442
2082,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,8.84601,1.97817,2.16811
2083,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,8.47716,1.83541,2.00458
2084,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,8.10794,1.70111,1.85128
2085,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,7.74349,1.57779,1.71103
2086,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,7.3888,1.46318,1.58246
2087,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,7.04833,1.3548,1.46211
2088,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,6.7218,1.25509,1.35245
2089,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,6.40938,1.16472,1.25351
2090,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,6.10563,1.08578,1.163
2091,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,5.81189,1.01004,1.08376
2092,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,5.5369,0.94118,1.00902
2093,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,5.2713,0.8792,0.94055
2094,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,5.01304,0.82244,0.87888
2095,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,4.77012,0.769,0.82362
2096,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,4.54091,0.72018,0.7728
2097,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,4.3263,0.67532,0.72589
2098,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,4.12379,0.63342,0.68304
2099,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,3.93145,0.5943,0.64343
2100,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI High,3.74908,0.55828,0.60644
2019,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,2.30586,2.30586,2.30586
2020,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,2.61886,2.61886,2.61886
2021,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,2.44308,2.44308,2.44308
2022,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,2.35971,2.35971,2.35971
2023,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,2.24989,2.24989,2.24989
2024,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,2.13347,2.0609,2.13347
2025,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.96048,1.8951,2.03028
2026,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.83024,1.78008,1.95463
2027,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.73935,1.69843,1.90389
2028,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.69288,1.65072,1.87799
2029,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.63034,1.58158,1.86077
2030,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.55274,1.49329,1.82256
2031,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.46721,1.40037,1.76653
2032,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.37902,1.30022,1.7102
2033,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.29225,1.20536,1.65213
2034,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.21328,1.12143,1.6001
2035,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.14509,1.05247,1.55844
2036,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.08773,0.99398,1.52759
2037,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.03773,0.96419,1.50366
2038,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,1.01372,0.94122,1.48216
2039,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.99201,0.91883,1.45945
2040,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.96871,0.8917,1.43327
2041,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.94091,0.85915,1.40491
2042,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.91059,0.82325,1.37479
2043,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.87954,0.78744,1.34514
2044,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.85062,0.75495,1.31748
2045,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.82469,0.72611,1.2927
2046,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.80122,0.70129,1.25616
2047,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.77894,0.67656,1.23849
2048,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.75594,0.65029,1.21856
2049,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.73004,0.62221,1.18539
2050,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.69569,0.58919,1.14494
2051,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.66231,0.55294,1.10559
2052,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.62931,0.51383,1.06702
2053,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.59191,0.47478,1.02891
2054,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.54868,0.43856,0.98387
2055,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.50361,0.40619,0.93079
2056,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.46135,0.37731,0.87662
2057,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.42427,0.35167,0.82677
2058,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.392,0.32848,0.78324
2059,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.36402,0.30756,0.74534
2060,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.3395,0.28885,0.71159
2061,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.3177,0.27176,0.68107
2062,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.29807,0.25603,0.65289
2063,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.28006,0.24133,0.62678
2064,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.26323,0.22735,0.60205
2065,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.24729,0.21448,0.57852
2066,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.2322,0.20192,0.55622
2067,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.21787,0.18984,0.53505
2068,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.20429,0.17847,0.51489
2069,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.19191,0.16803,0.49643
2070,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.18009,0.15788,0.47882
2071,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.16885,0.14827,0.46211
2072,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.15803,0.13923,0.44622
2073,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.14789,0.13067,0.43143
2074,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.13833,0.12273,0.41775
2075,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.1295,0.11516,0.40503
2076,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.12107,0.10801,0.39289
2077,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.11309,0.10125,0.38119
2078,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.1055,0.09491,0.36965
2079,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.09829,0.08889,0.35817
2080,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.09167,0.0831,0.34689
2081,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.08533,0.07762,0.33562
2082,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.07937,0.07248,0.32416
2083,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.07381,0.06765,0.31246
2084,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.06857,0.06307,0.30061
2085,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.06375,0.05885,0.2888
2086,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.05932,0.0549,0.27723
2087,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.05514,0.05115,0.26605
2088,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.05132,0.04768,0.25527
2089,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.04786,0.04452,0.24489
2090,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.04468,0.04176,0.23471
2091,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.04189,0.03909,0.22479
2092,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.03925,0.03666,0.21547
2093,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.03681,0.03446,0.2064
2094,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.03462,0.03244,0.19751
2095,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.03265,0.03053,0.18911
2096,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.03083,0.02877,0.18116
2097,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.02915,0.02716,0.17369
2098,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.0276,0.02564,0.16661
2099,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.02618,0.02422,0.15986
2100,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI High,0.02483,0.0229,0.15343
2019,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.0503,1.0503,1.0503
2020,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.04856,1.04856,1.04856
2021,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.04912,1.04912,1.04912
2022,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.04823,1.04823,1.04823
2023,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.04658,1.04658,1.04658
2024,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.0437,1.04263,1.0437
2025,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.03865,1.03696,1.03991
2026,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.03254,1.03037,1.03553
2027,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.02551,1.02242,1.03051
2028,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.01731,1.01394,1.02462
2029,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.00702,1.00356,1.01711
2030,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.99674,0.99283,1.01011
2031,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.98569,0.98207,1.00356
2032,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.97456,0.97041,0.99714
2033,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.96397,0.96006,0.99124
2034,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.95542,0.95282,0.98607
2035,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.94758,0.94827,0.9808
2036,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.94279,0.94382,0.97575
2037,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.93832,0.94041,0.97182
2038,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.93559,0.93844,0.96904
2039,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.93512,0.93722,0.96652
2040,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.93493,0.93972,0.9641
2041,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.93762,0.94357,0.96219
2042,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.9432,0.94769,0.9601
2043,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.94845,0.95192,0.95842
2044,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.95389,0.95753,0.95849
2045,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.96036,0.96469,0.95878
2046,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.96741,0.97352,0.95831
2047,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.97581,0.98256,0.95881
2048,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.98508,0.99178,0.95908
2049,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,0.99444,1.00061,0.9586
2050,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.00286,1.00896,0.95843
2051,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.0106,1.01659,0.96064
2052,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.018,1.02405,0.96361
2053,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.02484,1.03173,0.96717
2054,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.03133,1.03962,0.97115
2055,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.03809,1.04794,0.97452
2056,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.04554,1.05705,0.97778
2057,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.05339,1.06643,0.98138
2058,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.06163,1.07602,0.98529
2059,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.07043,1.08569,0.98951
2060,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.07954,1.09585,0.99411
2061,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.08885,1.10623,0.99914
2062,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.09838,1.11692,1.00465
2063,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.10808,1.12813,1.01076
2064,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.11817,1.13982,1.01764
2065,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.12901,1.15146,1.02576
2066,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.14063,1.16365,1.03474
2067,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.15439,1.17818,1.04619
2068,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.17,1.19484,1.05956
